Param,Location,y
TN (mg/L),S2,1.52
TN (mg/L),S2,1.48
TN (mg/L),S2,1.39
TN (mg/L),S2,1.36
TN (mg/L),S2,1.48
TN (mg/L),S2,1.3
TN (mg/L),S2,1.21
TN (mg/L),S2,1.23
TN (mg/L),S2,1.21
TN (mg/L),S2,1.22
TN (mg/L),S2,1.22
TN (mg/L),S2,1.23
TN (mg/L),S2,1.22
TN (mg/L),S2,1.23
TN (mg/L),S2,1.22
TN (mg/L),S2,1.22
TN (mg/L),S2,1.22
TN (mg/L),S2,1.23
TN (mg/L),S2,1.23
TN (mg/L),S2,1.22
TN (mg/L),S2,1.22
TN (mg/L),S2,1.23
TN (mg/L),S2,1.23
TN (mg/L),S2,1.24
TN (mg/L),S2,1.24
TN (mg/L),S2,1.24
TN (mg/L),S2,1.24
TN (mg/L),S2,1.23
TN (mg/L),S2,1.24
TN (mg/L),S2,1.24
TN (mg/L),S2,1.23
TN (mg/L),S2,1.26
TN (mg/L),S2,1.25
TN (mg/L),S2,1.24
TN (mg/L),S2,1.24
TN (mg/L),S2,1.23
TN (mg/L),S2,1.25
TN (mg/L),S2,1.26
TN (mg/L),S2,1.27
TN (mg/L),S2,1.29
TN (mg/L),S2,1.29
TN (mg/L),S2,1.27
TN (mg/L),S2,1.28
TN (mg/L),S2,1.29
TN (mg/L),S2,1.27
TN (mg/L),S2,1.26
TN (mg/L),S2,1.3
TN (mg/L),S2,1.28
TN (mg/L),S2,1.29
TN (mg/L),S2,1.27
TN (mg/L),S2,1.27
TN (mg/L),S2,1.28
TN (mg/L),S3,1.26
TN (mg/L),S3,1.18
TN (mg/L),S3,1.2
TN (mg/L),S3,1.12
TN (mg/L),S3,1.12
TN (mg/L),S3,1.11
TN (mg/L),S3,1.1
TN (mg/L),S3,1.16
TN (mg/L),S3,1.26
TN (mg/L),S3,1.11
TN (mg/L),S3,1.1
TN (mg/L),S3,1.08
TN (mg/L),S3,1.23
TN (mg/L),S3,1.13
TN (mg/L),S3,1.15
TN (mg/L),S3,1.08
TN (mg/L),S3,0.82
TN (mg/L),S3,0.9
TN (mg/L),S3,0.86
TN (mg/L),S3,0.86
TN (mg/L),S3,0.99
TN (mg/L),S3,1.04
TN (mg/L),S3,0.88
TN (mg/L),S3,0.81
TN (mg/L),S3,0.93
TN (mg/L),S3,0.83
TN (mg/L),S3,0.8
TN (mg/L),S3,1.0
TN (mg/L),S3,1.05
TN (mg/L),S3,1.07
TN (mg/L),S3,0.87
TN (mg/L),S3,0.79
TN (mg/L),S3,0.84
TN (mg/L),S3,0.79
TN (mg/L),S3,0.94
TN (mg/L),S3,0.88
TN (mg/L),S3,0.93
TN (mg/L),S3,0.92
TN (mg/L),S3,0.89
TN (mg/L),S3,0.81
TN (mg/L),S3,0.93
TN (mg/L),S3,0.8
TN (mg/L),S3,0.88
TN (mg/L),S3,0.83
TN (mg/L),S3,0.91
TN (mg/L),S3,0.91
TN (mg/L),S3,0.94
TN (mg/L),S3,1.05
TN (mg/L),S3,1.04
TN (mg/L),S3,1.0
TN (mg/L),S3,1.09
TN (mg/L),S3,1.03
TN (mg/L),S3,1.04
TN (mg/L),S3,0.95
TN (mg/L),S3,0.96
TN (mg/L),S3,0.97
TN (mg/L),S3,1.0
TN (mg/L),S3,0.99
TN (mg/L),S3,1.02
TN (mg/L),S3,1.04
TN (mg/L),S3,1.01
TN (mg/L),S3,1.05
TN (mg/L),S3,1.09
TN (mg/L),S3,1.11
TN (mg/L),S3,1.13
TN (mg/L),S3,1.16
TN (mg/L),S3,1.15
TN (mg/L),S3,1.19
TN (mg/L),S3,1.12
TN (mg/L),S3,1.1
TN (mg/L),S3,1.2
TN (mg/L),S3,1.13
TN (mg/L),S3,1.09
TN (mg/L),S3,1.12
TN (mg/L),S3,1.09
TN (mg/L),S3,1.22
TN (mg/L),S3,1.7
TN (mg/L),S3,1.31
TN (mg/L),S3,1.39
TN (mg/L),S3,1.42
TN (mg/L),S3,1.67
TN (mg/L),S3,1.29
TN (mg/L),S3,1.36
TN (mg/L),S3,1.58
TN (mg/L),S3,1.62
TN (mg/L),S3,1.6
TN (mg/L),S3,1.24
TN (mg/L),S3,1.28
TN (mg/L),S3,1.45
TN (mg/L),S3,1.29
TN (mg/L),S3,1.7
TN (mg/L),S3,1.84
TN (mg/L),S3,1.75
TN (mg/L),S3,1.87
TN (mg/L),S3,1.8
TN (mg/L),S3,2.01
TN (mg/L),S3,1.88
TN (mg/L),S3,1.83
TN (mg/L),S3,1.88
TN (mg/L),S3,2.08
TN (mg/L),S3,1.86
TN (mg/L),S3,2.1
TN (mg/L),S3,1.98
TN (mg/L),S3,2.02
TN (mg/L),S3,1.74
TN (mg/L),S3,2.11
TN (mg/L),S3,2.83
TN (mg/L),S3,2.48
TN (mg/L),S3,2.44
TN (mg/L),S3,2.72
TN (mg/L),S3,2.63
TN (mg/L),S3,2.79
TN (mg/L),S3,2.6
TN (mg/L),S3,2.42
TN (mg/L),S3,2.71
TN (mg/L),S3,2.27
TN (mg/L),S3,2.25
TN (mg/L),S3,2.79
TN (mg/L),S3,2.45
TN (mg/L),S3,2.41
TN (mg/L),S3,2.23
TN (mg/L),S3,2.85
TN (mg/L),S3,3.03
TN (mg/L),S3,2.86
TN (mg/L),S3,3.1
TN (mg/L),S3,3.12
TN (mg/L),S3,2.86
TN (mg/L),S3,2.86
TN (mg/L),S3,2.95
TN (mg/L),S3,2.88
TN (mg/L),S3,3.0
TN (mg/L),S3,2.97
TN (mg/L),S3,3.06
TN (mg/L),S3,2.88
TN (mg/L),S3,3.05
TN (mg/L),S3,3.0
TN (mg/L),S3,3.14
TN (mg/L),S3,3.48
TN (mg/L),S3,3.22
TN (mg/L),S3,3.21
TN (mg/L),S3,3.43
TN (mg/L),S3,3.26
TN (mg/L),S3,3.33
TN (mg/L),S3,3.37
TN (mg/L),S3,3.43
TN (mg/L),S3,3.51
TN (mg/L),S3,3.3
TN (mg/L),S3,3.58
TN (mg/L),S3,3.26
TN (mg/L),S3,3.43
TN (mg/L),S3,3.51
TN (mg/L),S3,3.6
TN (mg/L),S3,3.4
TN (mg/L),S3,3.56
TN (mg/L),S3,3.4
TN (mg/L),S3,3.59
TN (mg/L),S3,3.32
TN (mg/L),S3,3.48
TN (mg/L),S3,3.35
TN (mg/L),S3,3.36
TN (mg/L),S3,3.44
TN (mg/L),S3,3.33
TN (mg/L),S3,3.43
TN (mg/L),S3,3.45
TN (mg/L),S3,3.31
TN (mg/L),S3,3.59
TN (mg/L),S3,3.29
TN (mg/L),S3,3.23
TN (mg/L),S3,3.07
TN (mg/L),S3,3.0
TN (mg/L),S3,3.08
TN (mg/L),S3,3.04
TN (mg/L),S3,3.26
TN (mg/L),S3,3.07
TN (mg/L),S3,3.13
TN (mg/L),S3,3.07
TN (mg/L),S3,2.98
TN (mg/L),S3,3.01
TN (mg/L),S3,3.06
TN (mg/L),S3,3.2
TN (mg/L),S3,3.05
TN (mg/L),S3,3.28
TN (mg/L),S3,2.95
TN (mg/L),S3,2.7
TN (mg/L),S3,2.82
TN (mg/L),S3,2.84
TN (mg/L),S3,2.92
TN (mg/L),S3,2.75
TN (mg/L),S3,2.62
TN (mg/L),S3,2.79
TN (mg/L),S3,2.65
TN (mg/L),S3,2.94
TN (mg/L),S3,2.64
TN (mg/L),S3,2.91
TN (mg/L),S3,2.93
TN (mg/L),S3,2.76
TN (mg/L),S3,2.94
TN (mg/L),S3,2.6
TN (mg/L),S3,2.36
TN (mg/L),S3,2.3
TN (mg/L),S3,2.37
TN (mg/L),S3,2.54
TN (mg/L),S3,2.54
TN (mg/L),S3,2.43
TN (mg/L),S3,2.51
TN (mg/L),S3,2.36
TN (mg/L),S3,2.52
TN (mg/L),S3,2.49
TN (mg/L),S3,2.49
TN (mg/L),S3,2.55
TN (mg/L),S3,2.32
TN (mg/L),S3,2.54
TN (mg/L),S3,2.29
TN (mg/L),S3,2.18
TN (mg/L),S3,2.29
TN (mg/L),S3,2.21
TN (mg/L),S3,2.17
TN (mg/L),S3,2.21
TN (mg/L),S3,2.17
TN (mg/L),S3,2.25
TN (mg/L),S3,2.18
TN (mg/L),S3,2.19
TN (mg/L),S3,2.16
TN (mg/L),S3,2.15
TN (mg/L),S3,2.13
TN (mg/L),S3,2.28
TN (mg/L),S3,2.24
TN (mg/L),S3,2.11
TN (mg/L),S3,2.08
TN (mg/L),S3,2.09
TN (mg/L),S3,2.07
TN (mg/L),S3,2.11
TN (mg/L),S3,2.11
TN (mg/L),S3,2.07
TN (mg/L),S3,2.06
TN (mg/L),S3,2.09
TN (mg/L),S3,2.06
TN (mg/L),S3,2.1
TN (mg/L),S3,2.07
TN (mg/L),S3,2.08
TN (mg/L),S3,2.1
TN (mg/L),S3,2.07
TN (mg/L),S3,2.08
TN (mg/L),S3,2.06
TN (mg/L),S3,2.08
TN (mg/L),S3,2.09
TN (mg/L),S3,2.07
TN (mg/L),S3,2.11
TN (mg/L),S3,2.11
TN (mg/L),S3,2.07
TN (mg/L),S3,2.06
TN (mg/L),S3,2.09
TN (mg/L),S3,2.06
TN (mg/L),S3,2.1
TN (mg/L),S3,2.07
TN (mg/L),S3,2.08
TN (mg/L),S3,2.1
TN (mg/L),S3,2.07
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,2.01
TN (mg/L),S3,1.72
TN (mg/L),S3,1.73
TN (mg/L),S3,1.69
TN (mg/L),S3,1.81
TN (mg/L),S3,1.9
TN (mg/L),S3,1.7
TN (mg/L),S3,2.0
TN (mg/L),S3,1.72
TN (mg/L),S3,1.76
TN (mg/L),S3,1.97
TN (mg/L),S3,1.7
TN (mg/L),S3,1.85
TN (mg/L),S3,1.95
TN (mg/L),S3,1.92
TN (mg/L),S3,1.68
TN (mg/L),S3,1.68
TN (mg/L),S3,1.66
TN (mg/L),S3,1.62
TN (mg/L),S3,1.67
TN (mg/L),S3,1.58
TN (mg/L),S3,1.62
TN (mg/L),S3,1.61
TN (mg/L),S3,1.64
TN (mg/L),S3,1.67
TN (mg/L),S3,1.6
TN (mg/L),S3,1.58
TN (mg/L),S3,1.63
TN (mg/L),S3,1.66
TN (mg/L),S3,1.57
TN (mg/L),S3,1.55
TN (mg/L),S3,1.36
TN (mg/L),S3,1.34
TN (mg/L),S3,1.29
TN (mg/L),S3,1.27
TN (mg/L),S3,1.39
TN (mg/L),S3,1.48
TN (mg/L),S3,1.3
TN (mg/L),S3,1.36
TN (mg/L),S3,1.55
TN (mg/L),S3,1.41
TN (mg/L),S3,1.25
TN (mg/L),S3,1.27
TN (mg/L),S3,1.39
TN (mg/L),S3,1.28
TN (mg/L),S3,1.23
TN (mg/L),S3,1.29
TN (mg/L),S3,1.24
TN (mg/L),S3,1.24
TN (mg/L),S3,1.34
TN (mg/L),S3,1.25
TN (mg/L),S3,1.3
TN (mg/L),S3,1.33
TN (mg/L),S3,1.33
TN (mg/L),S3,1.31
TN (mg/L),S3,1.28
TN (mg/L),S3,1.26
TN (mg/L),S3,1.3
TN (mg/L),S3,1.28
TN (mg/L),S3,1.24
TN (mg/L),S3,1.25
TN (mg/L),S3,1.34
TN (mg/L),S3,1.31
TN (mg/L),S3,1.2
TN (mg/L),S3,1.23
TN (mg/L),S3,1.24
TN (mg/L),S3,1.28
TN (mg/L),S3,1.3
TN (mg/L),S3,1.27
TN (mg/L),S3,1.23
TN (mg/L),S3,1.31
TN (mg/L),S3,1.26
TN (mg/L),S3,1.29
TN (mg/L),S3,1.18
TN (mg/L),S3,1.26
TN (mg/L),S3,1.28
TN (mg/L),S3,1.17
TN (mg/L),S3,1.2
TN (mg/L),S3,1.19
TN (mg/L),S3,1.23
TN (mg/L),S3,1.19
TN (mg/L),S3,1.21
TN (mg/L),S3,1.18
TN (mg/L),S3,1.17
TN (mg/L),S3,1.2
TN (mg/L),S3,1.19
TN (mg/L),S3,1.18
TN (mg/L),S3,1.19
TN (mg/L),S3,1.2
TN (mg/L),S3,1.23
TN (mg/L),S3,1.22
TN (mg/L),S4,1.27
TN (mg/L),S4,1.19
TN (mg/L),S4,1.23
TN (mg/L),S4,1.12
TN (mg/L),S4,1.13
TN (mg/L),S4,1.11
TN (mg/L),S4,1.24
TN (mg/L),S4,1.11
TN (mg/L),S4,1.24
TN (mg/L),S4,1.14
TN (mg/L),S4,1.14
TN (mg/L),S4,1.16
TN (mg/L),S4,1.27
TN (mg/L),S4,1.14
TN (mg/L),S4,1.21
TN (mg/L),S4,1.11
TN (mg/L),S4,0.89
TN (mg/L),S4,0.85
TN (mg/L),S4,0.84
TN (mg/L),S4,0.94
TN (mg/L),S4,0.99
TN (mg/L),S4,0.88
TN (mg/L),S4,1.11
TN (mg/L),S4,0.94
TN (mg/L),S4,1.06
TN (mg/L),S4,0.79
TN (mg/L),S4,1.02
TN (mg/L),S4,0.98
TN (mg/L),S4,0.93
TN (mg/L),S4,1.07
TN (mg/L),S4,1.0
TN (mg/L),S4,0.77
TN (mg/L),S4,0.81
TN (mg/L),S4,0.79
TN (mg/L),S4,0.9
TN (mg/L),S4,0.79
TN (mg/L),S4,0.91
TN (mg/L),S4,0.87
TN (mg/L),S4,0.85
TN (mg/L),S4,0.9
TN (mg/L),S4,0.83
TN (mg/L),S4,0.83
TN (mg/L),S4,0.82
TN (mg/L),S4,0.82
TN (mg/L),S4,0.82
TN (mg/L),S4,0.88
TN (mg/L),S4,0.94
TN (mg/L),S4,0.96
TN (mg/L),S4,0.96
TN (mg/L),S4,1.04
TN (mg/L),S4,0.96
TN (mg/L),S4,1.05
TN (mg/L),S4,0.98
TN (mg/L),S4,1.03
TN (mg/L),S4,0.95
TN (mg/L),S4,1.05
TN (mg/L),S4,1.0
TN (mg/L),S4,1.05
TN (mg/L),S4,1.09
TN (mg/L),S4,0.95
TN (mg/L),S4,1.01
TN (mg/L),S4,1.06
TN (mg/L),S4,1.1
TN (mg/L),S4,1.11
TN (mg/L),S4,1.11
TN (mg/L),S4,1.18
TN (mg/L),S4,1.17
TN (mg/L),S4,1.24
TN (mg/L),S4,1.17
TN (mg/L),S4,1.12
TN (mg/L),S4,1.14
TN (mg/L),S4,1.12
TN (mg/L),S4,1.22
TN (mg/L),S4,1.11
TN (mg/L),S4,1.2
TN (mg/L),S4,1.25
TN (mg/L),S4,1.56
TN (mg/L),S4,1.49
TN (mg/L),S4,1.62
TN (mg/L),S4,1.27
TN (mg/L),S4,1.44
TN (mg/L),S4,1.28
TN (mg/L),S4,1.42
TN (mg/L),S4,1.53
TN (mg/L),S4,1.35
TN (mg/L),S4,1.59
TN (mg/L),S4,1.36
TN (mg/L),S4,1.26
TN (mg/L),S4,1.37
TN (mg/L),S4,1.51
TN (mg/L),S4,1.63
TN (mg/L),S4,1.74
TN (mg/L),S4,1.87
TN (mg/L),S4,1.72
TN (mg/L),S4,1.65
TN (mg/L),S4,1.91
TN (mg/L),S4,1.82
TN (mg/L),S4,1.78
TN (mg/L),S4,1.79
TN (mg/L),S4,1.72
TN (mg/L),S4,1.69
TN (mg/L),S4,1.82
TN (mg/L),S4,1.68
TN (mg/L),S4,2.0
TN (mg/L),S4,1.72
TN (mg/L),S4,2.03
TN (mg/L),S4,2.64
TN (mg/L),S4,2.79
TN (mg/L),S4,2.78
TN (mg/L),S4,2.37
TN (mg/L),S4,2.2
TN (mg/L),S4,2.64
TN (mg/L),S4,2.42
TN (mg/L),S4,2.05
TN (mg/L),S4,2.78
TN (mg/L),S4,2.73
TN (mg/L),S4,2.42
TN (mg/L),S4,2.77
TN (mg/L),S4,2.18
TN (mg/L),S4,2.21
TN (mg/L),S4,2.52
TN (mg/L),S4,2.8
TN (mg/L),S4,3.0
TN (mg/L),S4,2.91
TN (mg/L),S4,3.05
TN (mg/L),S4,2.96
TN (mg/L),S4,2.98
TN (mg/L),S4,2.98
TN (mg/L),S4,2.81
TN (mg/L),S4,2.98
TN (mg/L),S4,2.99
TN (mg/L),S4,3.08
TN (mg/L),S4,2.89
TN (mg/L),S4,3.03
TN (mg/L),S4,2.92
TN (mg/L),S4,3.06
TN (mg/L),S4,3.1
TN (mg/L),S4,3.38
TN (mg/L),S4,3.32
TN (mg/L),S4,3.18
TN (mg/L),S4,3.17
TN (mg/L),S4,3.21
TN (mg/L),S4,3.37
TN (mg/L),S4,3.15
TN (mg/L),S4,3.28
TN (mg/L),S4,3.28
TN (mg/L),S4,3.26
TN (mg/L),S4,3.17
TN (mg/L),S4,3.32
TN (mg/L),S4,3.2
TN (mg/L),S4,3.25
TN (mg/L),S4,3.42
TN (mg/L),S4,3.37
TN (mg/L),S4,3.38
TN (mg/L),S4,3.29
TN (mg/L),S4,3.33
TN (mg/L),S4,3.32
TN (mg/L),S4,3.31
TN (mg/L),S4,3.29
TN (mg/L),S4,3.3
TN (mg/L),S4,3.3
TN (mg/L),S4,3.38
TN (mg/L),S4,3.28
TN (mg/L),S4,3.37
TN (mg/L),S4,3.42
TN (mg/L),S4,3.28
TN (mg/L),S4,3.27
TN (mg/L),S4,3.0
TN (mg/L),S4,3.25
TN (mg/L),S4,3.01
TN (mg/L),S4,2.94
TN (mg/L),S4,3.05
TN (mg/L),S4,3.01
TN (mg/L),S4,3.25
TN (mg/L),S4,3.21
TN (mg/L),S4,3.01
TN (mg/L),S4,3.25
TN (mg/L),S4,3.23
TN (mg/L),S4,3.12
TN (mg/L),S4,3.08
TN (mg/L),S4,3.04
TN (mg/L),S4,3.08
TN (mg/L),S4,2.9
TN (mg/L),S4,2.7
TN (mg/L),S4,2.76
TN (mg/L),S4,2.7
TN (mg/L),S4,2.74
TN (mg/L),S4,2.6
TN (mg/L),S4,2.81
TN (mg/L),S4,2.72
TN (mg/L),S4,2.55
TN (mg/L),S4,2.74
TN (mg/L),S4,2.68
TN (mg/L),S4,2.7
TN (mg/L),S4,2.77
TN (mg/L),S4,2.66
TN (mg/L),S4,2.62
TN (mg/L),S4,2.55
TN (mg/L),S4,2.54
TN (mg/L),S4,2.54
TN (mg/L),S4,2.36
TN (mg/L),S4,2.25
TN (mg/L),S4,2.37
TN (mg/L),S4,2.26
TN (mg/L),S4,2.32
TN (mg/L),S4,2.4
TN (mg/L),S4,2.25
TN (mg/L),S4,2.3
TN (mg/L),S4,2.18
TN (mg/L),S4,2.42
TN (mg/L),S4,2.28
TN (mg/L),S4,2.2
TN (mg/L),S4,2.17
TN (mg/L),S4,2.18
TN (mg/L),S4,2.2
TN (mg/L),S4,2.19
TN (mg/L),S4,2.18
TN (mg/L),S4,2.18
TN (mg/L),S4,2.18
TN (mg/L),S4,2.17
TN (mg/L),S4,2.18
TN (mg/L),S4,2.19
TN (mg/L),S4,2.17
TN (mg/L),S4,2.19
TN (mg/L),S4,2.19
TN (mg/L),S4,2.18
TN (mg/L),S4,2.17
TN (mg/L),S4,2.2
TN (mg/L),S4,2.17
TN (mg/L),S4,2.12
TN (mg/L),S4,2.14
TN (mg/L),S4,2.17
TN (mg/L),S4,2.15
TN (mg/L),S4,2.16
TN (mg/L),S4,2.11
TN (mg/L),S4,2.11
TN (mg/L),S4,2.13
TN (mg/L),S4,2.14
TN (mg/L),S4,2.18
TN (mg/L),S4,2.09
TN (mg/L),S4,2.14
TN (mg/L),S4,2.13
TN (mg/L),S4,2.17
TN (mg/L),S4,2.09
TN (mg/L),S4,2.17
TN (mg/L),S4,2.12
TN (mg/L),S4,2.14
TN (mg/L),S4,2.17
TN (mg/L),S4,2.15
TN (mg/L),S4,2.16
TN (mg/L),S4,2.11
TN (mg/L),S4,2.11
TN (mg/L),S4,2.13
TN (mg/L),S4,2.14
TN (mg/L),S4,2.18
TN (mg/L),S4,2.09
TN (mg/L),S4,2.14
TN (mg/L),S4,2.13
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.98
TN (mg/L),S4,1.89
TN (mg/L),S4,1.91
TN (mg/L),S4,1.97
TN (mg/L),S4,1.95
TN (mg/L),S4,1.89
TN (mg/L),S4,1.92
TN (mg/L),S4,1.92
TN (mg/L),S4,1.93
TN (mg/L),S4,1.97
TN (mg/L),S4,1.89
TN (mg/L),S4,1.89
TN (mg/L),S4,1.97
TN (mg/L),S4,1.9
TN (mg/L),S4,1.97
TN (mg/L),S4,1.88
TN (mg/L),S4,1.52
TN (mg/L),S4,1.78
TN (mg/L),S4,1.51
TN (mg/L),S4,1.54
TN (mg/L),S4,1.77
TN (mg/L),S4,1.53
TN (mg/L),S4,1.81
TN (mg/L),S4,1.83
TN (mg/L),S4,1.67
TN (mg/L),S4,1.83
TN (mg/L),S4,1.71
TN (mg/L),S4,1.63
TN (mg/L),S4,1.5
TN (mg/L),S4,1.86
TN (mg/L),S4,1.49
TN (mg/L),S4,1.3
TN (mg/L),S4,1.36
TN (mg/L),S4,1.31
TN (mg/L),S4,1.23
TN (mg/L),S4,1.28
TN (mg/L),S4,1.21
TN (mg/L),S4,1.21
TN (mg/L),S4,1.18
TN (mg/L),S4,1.26
TN (mg/L),S4,1.43
TN (mg/L),S4,1.48
TN (mg/L),S4,1.2
TN (mg/L),S4,1.28
TN (mg/L),S4,1.29
TN (mg/L),S4,1.15
TN (mg/L),S4,1.24
TN (mg/L),S4,1.23
TN (mg/L),S4,1.17
TN (mg/L),S4,1.21
TN (mg/L),S4,1.19
TN (mg/L),S4,1.21
TN (mg/L),S4,1.24
TN (mg/L),S4,1.2
TN (mg/L),S4,1.25
TN (mg/L),S4,1.27
TN (mg/L),S4,1.2
TN (mg/L),S4,1.2
TN (mg/L),S4,1.27
TN (mg/L),S4,1.17
TN (mg/L),S4,1.27
TN (mg/L),S4,1.27
TN (mg/L),S4,1.28
TN (mg/L),S4,1.29
TN (mg/L),S4,1.29
TN (mg/L),S4,1.27
TN (mg/L),S4,1.28
TN (mg/L),S4,1.29
TN (mg/L),S4,1.28
TN (mg/L),S4,1.28
TN (mg/L),S4,1.29
TN (mg/L),S4,1.28
TN (mg/L),S4,1.28
TN (mg/L),S4,1.28
TN (mg/L),S4,1.27
TN (mg/L),S4,1.27
TN (mg/L),S4,1.29
TN (mg/L),S4,1.33
TN (mg/L),S4,1.32
TN (mg/L),S4,1.29
TN (mg/L),S4,1.33
TN (mg/L),S4,1.31
TN (mg/L),S4,1.29
TN (mg/L),S4,1.34
TN (mg/L),S4,1.32
TN (mg/L),S4,1.29
TN (mg/L),S4,1.31
TN (mg/L),S4,1.33
TN (mg/L),S4,1.3
TN (mg/L),S4,1.31
TN (mg/L),S4,1.32
BOD (mg/L),S1,27.96
BOD (mg/L),S1,27.9
BOD (mg/L),S1,27.88
BOD (mg/L),S1,27.66
BOD (mg/L),S1,27.71
BOD (mg/L),S1,27.63
BOD (mg/L),S1,27.75
BOD (mg/L),S1,27.87
BOD (mg/L),S1,27.66
BOD (mg/L),S1,27.71
BOD (mg/L),S1,27.68
BOD (mg/L),S1,27.82
BOD (mg/L),S1,27.7
BOD (mg/L),S1,27.79
BOD (mg/L),S1,27.92
BOD (mg/L),S1,27.59
BOD (mg/L),S1,26.8
BOD (mg/L),S1,27.38
BOD (mg/L),S1,27.27
BOD (mg/L),S1,26.55
BOD (mg/L),S1,26.62
BOD (mg/L),S1,27.32
BOD (mg/L),S1,26.51
BOD (mg/L),S1,27.48
BOD (mg/L),S1,26.67
BOD (mg/L),S1,26.78
BOD (mg/L),S1,27.44
BOD (mg/L),S1,27.41
BOD (mg/L),S1,27.39
BOD (mg/L),S1,27.2
BOD (mg/L),S1,26.89
BOD (mg/L),S1,26.48
BOD (mg/L),S1,26.47
BOD (mg/L),S1,26.27
BOD (mg/L),S1,25.99
BOD (mg/L),S1,26.24
BOD (mg/L),S1,25.85
BOD (mg/L),S1,25.77
BOD (mg/L),S1,26.06
BOD (mg/L),S1,25.87
BOD (mg/L),S1,26.16
BOD (mg/L),S1,26.07
BOD (mg/L),S1,26.44
BOD (mg/L),S1,26.07
BOD (mg/L),S1,25.76
BOD (mg/L),S1,26.32
BOD (mg/L),S1,25.55
BOD (mg/L),S1,25.74
BOD (mg/L),S1,26.86
BOD (mg/L),S1,27.04
BOD (mg/L),S1,26.68
BOD (mg/L),S1,25.62
BOD (mg/L),S1,25.62
BOD (mg/L),S1,27.54
BOD (mg/L),S1,26.22
BOD (mg/L),S1,27.15
BOD (mg/L),S1,26.0
BOD (mg/L),S1,25.91
BOD (mg/L),S1,25.96
BOD (mg/L),S1,26.21
BOD (mg/L),S1,26.13
BOD (mg/L),S1,27.34
BOD (mg/L),S1,27.59
BOD (mg/L),S1,27.81
BOD (mg/L),S1,27.84
BOD (mg/L),S1,27.86
BOD (mg/L),S1,27.84
BOD (mg/L),S1,27.71
BOD (mg/L),S1,27.71
BOD (mg/L),S1,27.62
BOD (mg/L),S1,28.0
BOD (mg/L),S1,27.78
BOD (mg/L),S1,27.96
BOD (mg/L),S1,27.66
BOD (mg/L),S1,27.71
BOD (mg/L),S1,28.13
BOD (mg/L),S1,30.27
BOD (mg/L),S1,31.51
BOD (mg/L),S1,31.38
BOD (mg/L),S1,31.03
BOD (mg/L),S1,29.35
BOD (mg/L),S1,29.6
BOD (mg/L),S1,30.14
BOD (mg/L),S1,30.9
BOD (mg/L),S1,29.8
BOD (mg/L),S1,29.32
BOD (mg/L),S1,29.33
BOD (mg/L),S1,28.32
BOD (mg/L),S1,28.22
BOD (mg/L),S1,31.15
BOD (mg/L),S1,31.52
BOD (mg/L),S1,31.71
BOD (mg/L),S1,32.24
BOD (mg/L),S1,31.7
BOD (mg/L),S1,31.57
BOD (mg/L),S1,32.38
BOD (mg/L),S1,31.7
BOD (mg/L),S1,32.06
BOD (mg/L),S1,31.91
BOD (mg/L),S1,32.03
BOD (mg/L),S1,32.11
BOD (mg/L),S1,31.91
BOD (mg/L),S1,31.81
BOD (mg/L),S1,32.36
BOD (mg/L),S1,32.23
BOD (mg/L),S1,32.4
BOD (mg/L),S1,35.91
BOD (mg/L),S1,35.67
BOD (mg/L),S1,37.64
BOD (mg/L),S1,32.56
BOD (mg/L),S1,32.95
BOD (mg/L),S1,34.34
BOD (mg/L),S1,37.45
BOD (mg/L),S1,33.21
BOD (mg/L),S1,34.05
BOD (mg/L),S1,35.68
BOD (mg/L),S1,37.9
BOD (mg/L),S1,32.75
BOD (mg/L),S1,34.67
BOD (mg/L),S1,36.28
BOD (mg/L),S1,36.2
BOD (mg/L),S1,38.17
BOD (mg/L),S1,38.59
BOD (mg/L),S1,39.19
BOD (mg/L),S1,40.45
BOD (mg/L),S1,40.28
BOD (mg/L),S1,40.06
BOD (mg/L),S1,39.63
BOD (mg/L),S1,38.94
BOD (mg/L),S1,40.28
BOD (mg/L),S1,40.03
BOD (mg/L),S1,40.22
BOD (mg/L),S1,40.45
BOD (mg/L),S1,39.14
BOD (mg/L),S1,41.33
BOD (mg/L),S1,38.94
BOD (mg/L),S1,41.53
BOD (mg/L),S1,43.06
BOD (mg/L),S1,41.59
BOD (mg/L),S1,41.54
BOD (mg/L),S1,43.09
